"","Elevation","PCC","LitDep","DepO","DepA","pH","PctOM","P","K","Ca","Mg","B","Mn","Fe","Al","Na","ECEC","Pb","Ni","Cr"
"33",-0.350828631241267,-0.281441457312013,-0.908322599488481,-1.11397089916163,-0.486898690050156,0.248985345626174,0.943803891036711,-0.115103162247468,-0.489600018267535,-0.559604648080909,1.39896924384731,-0.107689657598852,-0.664928390460609,-0.102767418193712,-0.297540426805225,-0.103172275118424,1.26266824029188,0.176090181265125,0.100238584115511,0.0944525912878029
"34",0.183022311545081,-0.246509114770227,-0.378891855890642,-0.0624941525444158,1.03377027287753,1.16966885296187,-0.790973783102808,-0.343095964391492,-0.415276065604961,-0.647836550519217,0.226795613231071,-0.107689657598852,-0.631918329384603,-0.537188646454018,-0.081091200658175,-0.646144613515384,-0.30441322985474,-0.968495996958186,-0.80682994707963,-0.533200112108565
"35",0.428211935943685,0.615155334593821,0.812327317204493,0.272066630470153,-0.726880486159424,0.560829759401169,0.484867998407208,0.492877643469929,-0.378114089273675,-0.286562679724523,0.324476749115757,0.0741469773631439,-0.631918329384603,-0.431232249317358,-0.424863501009371,-0.41344218277383,0.146095748495527,-0.528270543795374,-0.533375463410507,-0.219373760410381
"36",0.17769210231902,0.533646535329655,0.0975958133474122,1.02721811213161,-0.388082656358104,0.649928163336882,-0.653293015313958,0.568875244184604,-0.0808182786233808,0.335829929367325,-0.183748291211816,-0.107689657598852,0.259353319667549,-0.494806087599354,-0.399398886168542,-0.646144613515384,0.0684961158610312,-0.968495996958186,-0.139867791789085,-0.219373760410381
"37",0.267065283940353,-1.30433210302276,-0.135785902197755,-0.840860055884431,-1.08763743455898,1.57061167067258,0.347187230618358,1.88616698990563,0.922555082321361,-0.600143630282293,1.77270576375394,6.438429201033,-0.838231211109638,-0.515997367026686,-0.412131193588957,-0.335874705859978,1.71964385469502,-0.880450906325624,-0.526705841857601,-0.533200112108565
"38",0.377819853642719,0.358984822620726,-0.719240191060681,0.479175686622027,0.274350754688615,1.42211433077973,0.695978509016779,-0.824414102251098,-1.27000152122456,-0.447526285524139,2.0940625441282,0.801493517211128,-1.06104912337268,-0.431232249317358,-0.348469656486883,-0.180739752032275,2.23266364822308,-0.616315634427937,-0.753472974656387,-0.533200112108565
"39",0.44194092031251,-0.793782481258204,-0.378891855890642,-1.20955969430865,0.26520112193935,1.82305714849043,-1.24073095787972,-0.545756232963958,-1.79026918986257,-0.61802847537114,-0.864684905132605,-0.107689657598852,-0.986776485951664,-0.45242352874469,-0.412131193588957,-0.801279567343087,-1.68180670911704,-0.792405815693061,2.18783013017492,-0.219373760410381
"40",0.371990665763647,-0.246509114770227,-0.549066023475661,-0.349260537985475,1.00632137462974,1.86760635045829,-0.0107827656326544,-0.571088766535516,-0.824057805249115,-0.588220400223063,0.579297103597549,-0.107689657598852,-0.714443482074617,-0.45242352874469,-0.081091200658175,-0.258307228946127,0.19136220086565,-0.528270543795374,-0.640089408256994,0.408278942985987
"41",1.26385641126165,0.254187794995369,-0.719240191060681,1.56251536495492,0.539690104417272,1.12511965099402,-0.662471733166548,-0.647086367250191,-1.4186494265497,-0.519065665879524,0.218301601415011,4.25638958148905,-0.631918329384603,-0.145149977048376,-0.373934271327713,-0.41344218277383,-0.213880325114495,-0.528270543795374,1.01397673686356,0.408278942985987
"42",1.31631910217329,0.382273050981916,-0.265442410833967,-0.66788985514221,0.475642675172423,0.293534547594031,-0.488076093967337,-0.79908156867954,-1.08419163956812,0.209443690739479,-0.649503272459091,-0.289526292560848,-0.664928390460609,-0.463019168458356,0.0207672587051424,-0.646144613515384,-0.651456031359012,0.0880450906325625,0.327005716914296,0.408278942985987
"43",1.18224778095464,0.347340708440131,1.71181934586817,-0.403882706640914,-0.162217436490556,-0.627148959741667,-0.322859172620716,-0.545756232963958,-0.229466183948528,1.68077028004856,-1.28655415866357,-0.107689657598852,0.746251720538632,-0.378254050749028,-0.0556265858173457,-0.491009659687681,-0.116880784321375,-0.528270543795374,-0.900204648820307,-0.84702646380675
"44",0.762546253661463,0.393917165162512,0.642153149619474,-0.196318465750243,0.534200324767714,0.234135611636889,0.126898002156196,-0.748416501536424,-0.824057805249115,2.87547793198349,-1.16480665596671,0.0741469773631439,0.32537344181956,-0.590166845022348,-0.170217352601078,-0.180739752032275,1.10962452037385,-0.792405815693061,-0.913543891926117,-0.533200112108565
"45",0.995713768824339,0.78981704730275,0.233735147415428,-1.11397089916163,0.138936189999506,-0.864744703570235,-0.478897376114747,-0.748416501536424,-0.749733852586542,1.17880229455494,-1.30071084502367,-0.471362927522844,-0.326575264431551,0.098549736365942,0.886564163293341,-0.646144613515384,-0.595411852234099,-0.264135271897687,-0.906874270373212,-0.533200112108565
"46",-0.770530158534443,0.615155334593821,-0.583100856992665,-1.64926815198494,0.446363850374779,-2.24576996457378,-0.937833268744249,-0.723083967964866,-0.155142231285954,-0.3938717502576,-1.39980764954437,-0.471362927522844,-0.244050111741537,6.86916351339852,1.03935185233832,-0.491009659687681,-2.13447123281826,0.704360725060499,-0.873526162608685,0.0944525912878029
"47",-0.764700970655371,0.673375905496798,-0.463978939683152,-1.25735409188216,-0.421021334255454,-1.54783246707737,-0.910297115186479,-0.723083967964866,-0.229466183948528,0.354907097462095,-1.29221683320761,-0.65319956248484,0.152070621170531,1.31704830343753,0.428201096158412,-0.568577136601533,-1.32183063550702,0.176090181265125,-0.826838811738347,-0.533200112108565
"48",-1.05033117672989,0.533646535329655,-1.05958852623072,0.988982594072801,1.11611696762091,-1.50328326510951,-1.02962044727015,-0.773749035107982,-0.452438041936248,-0.344986507014754,-1.37857262000422,-0.65319956248484,-0.466868024004575,0.850840156036229,1.47225030463242,-0.491009659687681,-2.06764932693856,-0.176090181265125,-0.793490703973819,-0.533200112108565
"49",-0.560679394887855,-0.223220886409036,-0.719240191060681,-0.458504875296352,-1.21311811226317,0.308384281583316,1.54959926930765,1.25285365061668,1.3684987982968,-0.533373541950601,1.15830557572562,-0.107689657598852,-0.755706058419624,-0.314680212467032,-0.424863501009371,0.439800063278537,1.00831388887881,2.46526253771175,-0.359965303034965,-0.533200112108565
"50",-0.508216703976208,0.708308248038583,-1.01096733549214,-0.731615718573554,-0.444548961324991,0.516280557433312,-0.0474976370430145,-0.5204236993924,-0.0436563022920941,-0.743222390993063,1.28005307842248,-0.107689657598852,-0.912503848530651,-0.335871491894364,-0.310272734225639,-0.41344218277383,0.952269709753899,-0.528270543795374,0.393701932443351,0.0944525912878029
"51",-0.583996146404142,-0.234865000589632,-1.30269447992361,-0.0761496947082737,-0.570029639029184,1.08057044902616,0.952982608889301,0.163554707039672,0.811069153327501,-0.743222390993063,1.99638140824351,2.2561865969071,-0.970271455413661,-0.526593006740352,-0.399398886168542,-0.180739752032275,1.87268757461306,-0.616315634427937,0.193613285856187,-0.219373760410381
"52",-1.36510732219978,0.638443562955012,-0.492341300947317,-1.11397089916163,0.146255896198917,0.338083749561888,-1.04797788297533,-0.0137730279612355,0.327963461020773,-0.41294891835237,0.266434335039349,-0.471362927522844,0.284110865474553,-0.39944533017636,-0.412131193588957,-0.41344218277383,-0.0306589702830464,-0.704360725060499,2.76808720527769,0.0944525912878029
"53",-1.545812146451,-2.29587321055499,-1.1082097169693,0.0877168112580425,-0.20927269062963,2.03095342434043,-0.745080193839858,0.0875571063249975,-0.340952112942388,-0.222177237404677,0.839780132623381,0.437820247287136,-0.656675875191607,-0.674931962731676,-0.437595808429786,0.0519626787092793,0.859581259662696,-0.264135271897687,-0.540045084963412,-0.219373760410381
"54",-1.58661646160451,-2.07463504112368,-1.05958852623072,0.0330946426026039,3.75121119940896,0.486581089454742,-0.855224808070939,-0.748416501536424,-1.04702966323684,-0.267485511629754,0.446224251812613,-0.471362927522844,-0.14501992851352,-0.600762484736014,-0.386666578748127,1.68087969390016,0.307761649817393,-0.704360725060499,2.26786558880978,-0.219373760410381
"55",-1.73817534646038,0.661731791316203,1.18671048589154,-0.196318465750243,1.41256506869706,0.338083749561888,-0.937833268744249,-0.672418900821749,-0.415276065604961,-0.619220798377063,-0.124290208499398,-0.471362927522844,1.90985637346783,-0.526593006740352,-0.386666578748127,-0.491009659687681,-0.722589027940633,-0.616315634427937,3.47506708988567,-0.219373760410381
"56",-1.34179057068349,-0.38623848493737,-0.719240191060681,0.415449823190683,0.841627985142987,0.813275237219021,-0.680829168871728,-0.596421300107075,-0.489600018267535,-0.3938717502576,0.583544109505579,-0.107689657598852,0.135565590632528,-0.494806087599354,-0.424863501009371,0.59493501710624,0.376739101048056,-0.616315634427937,2.02775921290519,-0.219373760410381
"57",-1.65656671615337,-2.62190840761166,-0.265442410833967,-0.349260537985475,3.91590458889571,0.367783217540458,-1.15812249720641,-0.773749035107982,-1.00986768690555,-0.756337944058217,-0.200736314843936,-0.471362927522844,-0.26055514227954,-0.325275852180698,-0.335737349066469,1.1379073555032,-0.953232380493163,-0.440225453162812,1.93438451116451,-0.219373760410381
"58",-1.66822509191151,-0.0252709453389171,1.18671048589154,0.415449823190683,1.23689211991119,0.0707885377547487,-0.873582243776119,-0.748416501536424,-0.192304207617241,-0.578681816175678,-0.0959768357791991,-0.289526292560848,1.26616018248572,-0.515997367026686,-0.373934271327713,0.129530155623131,-0.647144940657096,-0.704360725060499,3.3950316312508,-0.533200112108565
"59",-2.08209743132562,0.650087677135607,-2.19408297679751,0.160546369465299,-0.732108847730433,1.05087098104759,-0.699186604576908,-0.241765830105259,0.0306676503704794,0.137904310384094,0.456133932264683,1.16516678713512,-0.986776485951664,-0.643145043590678,-0.437595808429786,5.17141615502348,0.704381994393705,-0.176090181265125,-0.293269087505911,-0.533200112108565
"60",-1.89556341919532,0.0911701964670351,-0.378891855890642,2.39095158956242,-0.658911785736319,0.486581089454742,0.218685180682097,-0.191100762962143,2.03741437225996,-0.321140046896292,0.768996700822883,0.619656882249132,-0.0542422605545045,-0.251106374185036,-0.373934271327713,5.63682101650659,0.715159721148496,-0.440225453162812,1.13402992481586,1.34975799808054
"61",-1.90722179495346,0.207611338272988,0.93388029405093,2.2179813888202,-0.413178791898941,0.649928163336882,0.438974409144258,-0.495091165820842,0.58809729533978,-0.11129119785383,1.212100983894,0.25598361232514,0.119060560094525,-0.420636609603692,-0.361201963907298,2.22385203229712,1.44588959512333,-0.440225453162812,0.400371553996256,0.0944525912878029
"62",-1.96551367374418,0.370628936801321,0.642153149619474,-0.492643730706004,-0.668061418485584,0.323234015572601,-0.928654550891659,-0.773749035107982,-0.935543734242975,-0.423679825405677,0.00878264328553751,-0.289526292560848,-0.648423359922606,-0.166341256475708,-0.361201963907298,0.672502494020091,-0.386323953191152,-0.528270543795374,0.133586691880038,0.0944525912878029
"63",-0.60731289792043,-2.00477035604011,-0.855379525128696,0.874276039896377,-0.969999299211298,0.961772577111877,-0.341216608325896,-0.596421300107075,-0.117980254954668,-0.415333564364216,0.701044606294405,-0.289526292560848,-0.796968634764631,-0.378254050749028,-0.437595808429786,0.439800063278537,0.512538458158423,0.176090181265125,-0.0998500624716524,0.0944525912878029
"64",1.60194930824782,-2.5287554941669,-1.98339115026368,0.306205485879805,-0.0837920129254351,0.0707885377547487,-0.836867372365759,-0.723083967964866,-0.898381757911689,-0.844569846496525,-0.0166993921626417,-0.65319956248484,-0.532888146156586,0.829648876608897,-0.361201963907298,0.129530155623131,-0.798033115224171,-0.792405815693061,0.720513388535718,-0.219373760410381
"65",3.68296938107648,-3.21127972536794,0.233735147415428,0.262507750955451,1.50040154309,0.724176833283309,0.172791591419146,-0.495091165820842,-0.749733852586542,-0.849339138520217,0.909147895787869,-0.65319956248484,-0.90425133326165,-0.13455433733471,-0.437595808429786,0.439800063278537,0.374583555697098,-0.440225453162812,2.70806061130154,0.408278942985987
"66",0.62847493244281,0.0213055113834642,-0.378891855890642,2.4228145212781,-0.0504612079102598,-0.0183098661809635,0.338008512765767,-0.621753833678633,0.625259271671067,-0.370025290139139,1.14981156390956,-0.471362927522844,-0.235797596472535,1.12632678859154,0.0971611032276305,2.76682437069408,1.13333551923439,-0.528270543795374,0.940610899781598,1.66358434977872
"67",0.797521380935895,-0.0602032878807029,-0.719240191060681,2.61399211157214,2.48856188001052,1.11026991700473,-0.497254811819927,-0.596421300107075,-1.34432547388713,-0.870800952626833,0.747761671282734,-0.65319956248484,-0.871241272185644,-0.0391935799117159,-0.424863501009371,-0.103172275118424,0.14178465779361,-0.528270543795374,1.194056518792,0.0944525912878029
"68",1.26385641126165,-2.74999366359821,-0.492341300947317,3.47429126789531,1.13441623311943,1.39241486280115,-0.249429429799996,-0.495091165820842,-1.23283954489327,-0.662144426590294,1.02947972984871,-0.289526292560848,-0.978523970682662,-0.335871491894364,-0.450328115850201,0.129530155623131,0.689293176936997,-0.528270543795374,-0.293269087505911,0.722105294684171
"69",1.83511682341069,-2.94794360466832,-1.02864776848799,-1.04445177541835,-0.835250162358501,0.872674173176163,-0.405467633294026,-0.596421300107075,-0.935543734242975,-0.93160942592891,0.676978239482236,-0.65319956248484,-0.962018940144659,-0.145149977048376,-0.437595808429786,-0.0256047982045723,0.00382975533228501,-0.792405815693061,0.813888090276394,0.0944525912878029
"70",2.23733078706665,-3.20411411664142,-1.59442162435507,2.10873705150931,-0.319068283620799,1.28846672487616,0.952982608889301,-0.571088766535516,-0.155142231285954,-0.492834559749216,1.71324768104152,-0.471362927522844,-1.05279660810368,-0.50540172731302,-0.450328115850201,0.750069970933943,1.7261104907479,-0.968495996958186,0.0202031254806457,0.722105294684171
"71",1.53782824157802,-2.38902612399975,-1.27617383042984,-0.0364244811406824,-1.21454402905527,1.08057044902616,-0.589041990345827,-0.596421300107075,-0.0436563022920941,-0.843377523490602,0.430651896816504,-0.835036197446836,-0.90425133326165,-0.378254050749028,-0.437595808429786,-0.0256047982045723,-0.216035870465453,-0.792405815693061,0.286987987596864,0.408278942985987
"72",-0.659775588832077,0.603511220413227,-0.0385435207206034,1.61713753361036,-0.632769977881279,0.130187473711891,0.512404151964978,-0.343095964391492,-0.303790136611101,-0.516681019867678,0.851105481711461,0.25598361232514,-0.211040050665531,-0.314680212467032,-0.348469656486883,1.44817726315861,0.607382453600585,0.264135271897687,1.3074400851914,0.408278942985987
"73",-0.712238279743724,0.54529064951025,0.642153149619474,0.176477835323133,-0.887652604467922,0.293534547594031,-0.699186604576908,1.75950432204784,-0.489600018267535,-0.1923691622566,0.24944631140723,0.0741469773631439,-0.433857962928569,-0.357062771321696,-0.323005041646054,0.129530155623131,0.135318021740736,-0.792405815693061,1.47418062401403,0.0944525912878029
"74",-0.624800461557646,0.0562378539252493,-0.293804772098132,0.272066630470153,-0.311225741264286,0.783575769240451,-0.772616347397628,-0.267098363676818,-0.972705710574262,-0.744414713998986,0.86243083079954,0.437820247287136,-1.01978654702767,-0.494806087599354,-0.412131193588957,-0.180739752032275,0.406916735961471,-0.440225453162812,-0.433331140116925,-0.219373760410381
"75",-1.35344894644163,-0.130067972964274,-0.605790746004006,-0.66788985514221,-0.869353338969394,0.635078429347596,-0.928654550891659,-0.241765830105259,-1.00986768690555,-0.267485511629754,0.0654093887259357,0.0741469773631439,-0.664928390460609,-0.526593006740352,-0.424863501009371,0.284665109450834,-0.172924963446289,0.880450906325624,-0.293269087505911,-0.219373760410381
"76",-0.683092340348364,0.533646535329655,1.09595092984619,2.19977399926838,-0.793106399392192,-1.3102367232488,-0.469718658262157,-0.343095964391492,0.662421248002354,-0.386717812222062,-0.430074633877548,-0.289526292560848,0.927807056456663,1.27466574458287,0.351807251635924,0.59493501710624,-0.886410474613458,-0.0880450906325623,-0.666767894468616,2.91888975657146
"77",-0.630629649436718,0.836393504025131,0.20898254122124,0.415449823190683,-0.785343074635242,-1.42903459516308,2.46747105456666,1.55684405347537,0.922555082321361,0.0508647309517089,0.478784630440842,-0.107689657598852,1.67878594593579,-0.420636609603692,-0.361201963907298,-0.103172275118424,0.667737723427415,0.528270543795374,-0.286599465953005,0.722105294684171
"78",-0.228415685780757,-0.572544311826894,-0.293804772098132,0.224272232896643,-0.379847986883766,1.0360212470583,-0.552327118935467,-0.545756232963958,-1.08419163956812,-0.833838939443217,0.517007683613111,-0.289526292560848,-0.879493787454645,-0.198128175616706,-0.399398886168542,-0.335874705859978,-0.114725238970417,-0.440225453162812,0.493746255736933,-0.219373760410381
